gotu	covered_length	total_length	coverage_ratio	strain
G003946165	7564	2866203	0.0026390314991645743	Lactobacillus baoqingensis
G900089985	7564	3826743	0.00197661562325978	Marinomonas gallaica
G000527765	7563	32843075	0.00023027685440538074	Bipolaris victoriae
G000832125	7563	5284252	0.0014312337867308372	Flavobacterium hibernum
G011170065	7561	1979992	0.0038187022977870617	Lactococcus insecticola
G014204975	7560	7164547	0.0010551958134966523	Jiangella mangrovi
G003219815	7558	5044914	0.001498142485679637	Arthrobacter livingstonensis
G019656055	7558	1913721	0.0039493740205599455	Leuconostoc miyukkimchii
G012972705	7557	4090699	0.0018473615389448111	Uliginosibacterium aquaticum
G900302505	7557	4006830	0.001886029604450401	Pseudoprimorskyibacter insulae
G003627815	7554	8393044	0.000900031025692228	Streptomyces hundungensis
G009932435	7548	3782973	0.001995256112057897	Gordonia crocea
G011694815	7545	7716784	0.0009777389129979536	Streptomyces liangshanensis
G008634025	7544	9252615	0.0008153370695743852	Streptomyces albofaciens
G016919065	7543	5270845	0.0014310798363450263	Desulfobulbus rhabdoformis
G003346815	7542	2684688	0.0028092649872163917	Halarcobacter bivalviorum
G003236385	7541	8068227	0.0009346539208676206	Spongiactinospora gelatinilytica
G001676875	7536	4807098	0.001567681790552221	Chromobacterium subtsugae
G019511525	7536	6988782	0.001078299480510338	Rhizobium cauense
G002846615	7535	9313003	0.0008090838153923069	Amycolatopsis niigatensis
G900172285	7535	4811858	0.0015659231839343555	Roseovarius aestuarii
G003367315	7533	3686911	0.002043173811355902	Saccharospirillum mangrovi
G014873765	7532	4503398	0.0016725148432361519	Desulfomicrobium macestii
G005402965	7531	4575002	0.0016461194989641536	Dolichospermum planctonicum
G014646575	7530	3065598	0.0024562907465362385	Halopseudomonas pertucinogena
G000213575	7528	3954905	0.0019034591222798019	Dysgonomonas mossii
G002909375	7526	4049030	0.0018587167790804218	Cryobacterium zongtaii
G015627175	7525	2754218	0.0027321729797713905	Acinetobacter pollinis
G000006515	7524	9246911	0.000813677129584139	Cryptosporidium muris
G000012685	7524	9139763	0.0008232160943341748	Myxococcus xanthus
G003073175	7522	4064963	0.001850447347245227	Peribacillus acanthi
G004216855	7521	2688182	0.0027978016369427368	Microcella alkaliphila
G014200395	7519	2548915	0.0029498825971050425	Chryseoglobus frigidaquae
G003065485	7518	2810080	0.002675368672777999	Salinibacterium hongtaonis
G008365405	7518	6877501	0.0010931296120494929	Azospirillum brasilense
G900119795	7516	3435971	0.0021874457031214756	Tenacibaculum maritimum
G003003275	7516	2828113	0.0026576024366777424	Alkalibacterium olivapovliticus
G002797855	7515	3882675	0.0019355212578956518	Compostimonas suwonensis
G903819435	7514	5866560	0.0012808187421589484	Flavobacterium salmonis
G901538385	7514	9032617	0.0008318740847752097	Gemmata obscuriglobus
G004363035	7514	2833487	0.002651856175800348	Thiopseudomonas denitrificans
G000239055	7514	4970127	0.0015118325950222197	Mycobacteroides abscessus
G014205275	7512	8512654	0.0008824509958938775	Sphaerisporangium siamense
G001499675	7512	2843976	0.002641372501033764	Acetobacter ghanensis
G900156775	7510	6407731	0.0011720217343705595	Nocardia farcinica
G002367975	7505	7070045	0.001061520824832091	Anabaenopsis circularis
G010723735	7505	6160773	0.0012181912886580952	Mycolicibacterium hippocampi
G000365305	7505	4676260	0.0016049150389413763	Dickeya dianthicola
G002932875	7503	3175914	0.0023624695127135056	Rathayibacter tritici
G014237875	7503	3307009	0.0022688175327009994	Parasphingopyxis marina
G016773205	7499	6926626	0.0010826338826435843	Belnapia arida
G016342785	7495	3163776	0.0023690046324392118	Sanguibacter suaedae
G003055045	7493	3859229	0.0019415795227492331	Heyndrickxia sporothermodurans
G015265435	7493	4036993	0.0018560844668296427	Alcanivorax profundimaris
G002797675	7493	3127022	0.002396209556568518	Hallerella succinigenes
G009296285	7491	4843729	0.0015465357372388092	Modestobacter deserti
G900108565	7490	5987931	0.001250849416935499	Mycolicibacterium rutilum
G002200915	7487	4565750	0.0016398182116848274	Lysinibacillus boronitolerans
G900142065	7487	4187649	0.0017878766821192511	Agromyces cerinus
G003201815	7486	6407985	0.0011682299506006958	Undibacterium pigrum
G001434745	7478	2337225	0.0031995207992384133	Companilactobacillus alimentarius
G004361875	7475	2594623	0.00288095804284476	Halothiobacillus neapolitanus
G004919045	7475	3780585	0.001977207231156025	Sinomonas albida
G003259685	7473	2063715	0.0036211395468851077	Macrococcus caseolyticus
G011137195	7470	2471378	0.0030226052024417147	Staphylococcus schleiferi
G014644735	7468	3192560	0.002339188613526449	Caldalkalibacillus thermarum
G900157005	7467	2337684	0.003194187067199844	Mucispirillum schaedleri
G000807255	7466	4352101	0.0017154932755466842	Clostridium pasteurianum
G004006375	7466	3727835	0.002002771045392299	Komagataeibacter xylinus
G000420545	7465	3092235	0.0024141114760036025	Arenimonas oryziterrae
G004296575	7464	4835220	0.0015436732971819277	Dyella amyloliquefaciens
G900218025	7463	4886113	0.0015273899723563496	Quadrisphaera granulorum
G003987395	7463	2799506	0.0026658274709895247	Pseudidiomarina aquimaris
G002201795	7462	4775573	0.0015625350088879387	Alkalitalea saponilacus
G000972495	7462	6360437	0.001173189829566742	Hymenobacter terrenus
G000843125	7459	57930	0.12875884688417055	Enterobacteria virus BP4795
G900096585	7456	4040506	0.0018453134335155053	Sanguibacter gelidistatuariae
G007989405	7456	9198478	0.0008105688788949651	Myxococcus virescens
G004340625	7452	3193874	0.0023332166516274594	Rathayibacter tanaceti
G013394065	7450	7679243	0.0009701477085697119	Streptomyces rectiverticillatus
G002102335	7449	5893540	0.0012639262650291675	Mycobacterium parmense
G012933655	7449	13549367	0.0005497673802768794	Pyxidicoccus fallax
G003261055	7449	10239292	0.0007274917054811993	Streptomyces cadmiisoli
G007714185	7449	5779752	0.0012888096236655137	Mycobacterium helveticum
G000960975	7448	4817335	0.001546083052143976	Martelella endophytica
G014843995	7446	3549226	0.0020979221948672754	Komagataeibacter hansenii
G014885015	7445	1939131	0.0038393486566920955	Spirabiliibacterium falconis
G900106035	7445	7681945	0.0009691555979637969	Jiangella alba
G003993795	7445	4516843	0.0016482751337604607	Aquabacter cavernae
G003663955	7445	2996735	0.0024843704898831562	Sulfurisoma sediminicola
G900113935	7445	3641172	0.002044671331098888	Aquamicrobium aerolatum
G009600995	7444	2536242	0.002935051150481697	Companilactobacillus halodurans
G011058215	7443	3693066	0.002015398587515089	Devosia aurantiaca
G009856605	7440	7096092	0.0010484644223891122	Trichormus variabilis
G003634755	7439	3305407	0.002250554924098606	Flavobacterium limicola
G002368115	7439	5165988	0.001439995602002947	Dolichospermum compactum
G000497265	7437	4978382	0.0014938588481157131	Mycobacteroides abscessus
G000759715	7437	2969376	0.002504566616016294	Demequina mangrovi
G001661395	7436	12403630	0.0005995019200024509	Hyphopichia burtonii
G900205915	7432	4592139	0.0016184179093881959	Anaerocolumna aminovalerica
G001294685	7431	2686152	0.002766410836021193	Idiomarina abyssalis
G003966895	7430	4781198	0.0015540038291658282	Methylomusa anaerophila
G006228385	7425	4159503	0.001785069033487895	Salinimonas iocasae
G000484505	7424	4352205	0.001705802001514175	Clostridium autoethanogenum
G002009295	7421	3760421	0.001973449249432444	Komagataeibacter nataicola
G003985135	7419	6612677	0.001121935942130547	Rhizobium fabae
G002217195	7419	5726166	0.0012956313177089173	Flavobacterium aquidurense
G011762095	7418	4020803	0.0018449051097504652	Parvibaculum indicum
G004570845	7418	3783133	0.0019608086736575213	Leifsonia flava
G001463865	7418	4250112	0.0017453657691844356	Aurantimonas manganoxydans
G016599245	7416	4711243	0.0015741068758287357	Tomitella biformata
G020297605	7413	1761081	0.004209346418478196	Campylobacter upsaliensis
G014634965	7411	2052674	0.003610412564294184	Staphylococcus muscae
G012271785	7410	4340683	0.001707104619250012	Paeniglutamicibacter terrestris
G014252945	7409	8012412	0.0009246903429329396	Streptomyces mexicanus
G001550095	7409	4208321	0.0017605596151054066	Celeribacter ethanolicus
G900451005	7408	2223094	0.003332292741557487	Helicobacter fennelliae
G902703175	7405	5865864	0.001262388626807577	Occultella aeris
G013421525	7404	1389667	0.005327895100049149	Streptobacillus felis
G000265425	7401	5227858	0.001415684970785358	Terriglobus roseus
G000568195	7400	5415311	0.0013664958485302137	Chania multitudinisentens
G014205085	7400	8203588	0.0009020443249953557	Actinomadura catellatispora
G900110565	7399	2408385	0.003072183226519016	Denitrobacterium detoxificans
G013141775	7398	8461495	0.0008743135817015788	Paenibacillus phytohabitans
G013378075	7397	3669801	0.002015640630105011	Parasphingopyxis algicola
G001650025	7397	3881148	0.00190587939444721	Devosia elaeis
G001010355	7396	4242025	0.0017435069335989299	Dyella japonica
G000299895	7396	2900802	0.00254963972032562	Idiomarina xiamenensis
G005884405	7395	2670025	0.0027696369884177116	Qipengyuania marisflavi
G016411825	7394	4087420	0.001808965068429474	Devosia sediminis
G010614825	7392	3233013	0.0022864120868057135	Neobacillus sedimentimangrovi
G000283235	7391	4478052	0.001650494456071524	Methylocystis parvus
G001404515	7390	6902312	0.0010706557454951326	Roseibium album
G900143745	7388	5715363	0.001292656301970671	Vibrio quintilis
G018800825	7387	2333944	0.0031650288096029726	Rathayibacter toxicus
G900207585	7385	4512324	0.0016366289300147772	Bacillus oleivorans
G001434315	7384	1832849	0.004028700673105095	Paucilactobacillus oligofermentans
G003385515	7384	6189612	0.0011929665381287227	Chryseobacterium pennae
G000836905	7382	33593	0.21974816181942666	Escherichia virus P2
G014770185	7379	2343780	0.0031483330346704897	Rathayibacter toxicus
G000746025	7378	3805411	0.001938818172334079	Thermoanaerosceptrum fracticalcis
G900269665	7378	9465674	0.0007794479294342907	Nocardia suismassiliense
G006540165	7377	5243556	0.0014068696891956526	Brevibacillus borstelensis
G003666245	7373	4129576	0.0017854133208833063	Brenneria alni
G003236305	7373	6529352	0.0011292085340168518	Micromonospora endophytica (Xie et al. 2001) Li et al. 2019
G001886195	7372	2487199	0.002963976746532947	Enterococcus ratti
G000517405	7372	4513140	0.0016334525408030773	Candidatus Sodalis pierantonius
G009937995	7371	3435933	0.0021452688396426823	Sulfuriferula nivalis
G003173695	7370	1867252	0.00394697662661494	Lactobacillus helsingborgensis
G000025945	7370	3659674	0.0020138405770568635	Desulfotalea psychrophila
G003609715	7368	5080450	0.0014502652324105147	Mycobacteroides abscessus
G002802875	7368	2696908	0.0027320175549184473	Bifidobacterium primatium
G003640665	7368	2950244	0.0024974205523339765	Galactobacter caseinivorans
G002592865	7365	30692	0.23996481167731004	Lactococcus virus CaseusJM1
G009811795	7364	4471588	0.001646842240385295	Litoreibacter roseus
G900186535	7363	3761872	0.001957270210150691	Marasmitruncus massiliensis
G001458255	7360	4360087	0.0016880397111342044	Thalassobius autumnalis
G902829295	7359	3416269	0.002154104375270214	Vogesella oryzae
G007990225	7359	2907015	0.002531462685951053	Enterococcus villorum
G014137975	7354	5374082	0.0013684197598771287	Halosaccharopolyspora lacisalsi
G000020585	7352	4480937	0.0016407282673244457	Alteromonas mediterranea
G900114445	7351	2735585	0.002687176600251866	Salinicoccus halodurans
G007992655	7350	2564952	0.0028655507003639835	Staphylococcus piscifermentans
G001651865	7349	6040634	0.001216594152203229	Ensifer glycinis
G001687545	7347	2591679	0.002834841814900688	Paraurantiacibacter namhicola
G000260415	7347	2655389	0.002766826254081794	Liquorilactobacillus mali
G900129615	7346	4759939	0.0015432970884710917	Pectobacterium carotovorum
G020171655	7345	2856671	0.00257117462949006	Exiguobacterium aestuarii
G004014775	7344	3153240	0.0023290329946340908	Acetobacter oryzoeni
G016107685	7343	3708850	0.0019798589859390376	Brevibacterium yomogidense
G902153245	7339	4188067	0.0017523597401856274	Pseudorhizobium endolithicum
G000332995	7338	4917331	0.0014922729423746336	Gordonia amicalis
G012103215	7338	5791558	0.0012670165782678858	Roseomonas selenitidurans
G018129065	7336	5249893	0.0013973618128979009	Roseomonas soli
G003332305	7336	6007037	0.0012212343622987505	Microvirga aerophila
G001403795	7335	3487239	0.0021033832209378252	Jannaschia donghaensis
G000168975	7333	6562331	0.0011174383005063291	Roseibium aggregatum
G008087345	7331	4806874	0.0015251075855119147	Marmoricola caldifontis
G015689475	7330	11639536	0.0006297501893546272	Streptomyces solisilvae
G001792625	7328	4892189	0.0014978979757323358	Mycobacteroides abscessus
G900104245	7328	2206961	0.0033204030338551517	Pseudidiomarina indica
G001282625	7325	2824736	0.0025931626884777904	Lascolabacillus massiliensis
G003600155	7324	3677231	0.0019917160493860735	Nesterenkonia muleiensis
G017876115	7324	7016640	0.001043804442012131	Azospirillum picis
G900167575	7323	3138291	0.002333435618303083	Okibacterium fritillariae
G900176635	7323	2748920	0.0026639552988082594	Clostridium merdae
G000816185	7321	1465081	0.0049969933402999565	Campylobacter insulaenigrae
G002119215	7317	7353976	0.0009949719716246014	Pseudonocardia autotrophica
G000731955	7317	3554780	0.0020583552287342676	Halomonas zincidurans
G018403665	7314	5310728	0.0013772123143945614	Paenibacillus cisolokensis
G007421815	7314	3757109	0.0019467095578009582	Aeromicrobium piscarium
G002220195	7313	3127455	0.002338323013440641	Acetobacter oryzifermentans
G008704855	7312	8501012	0.0008601328877079576	Streptomyces platensis
G000264785	7312	3706009	0.001973011938179319	Edwardsiella ictaluri
G001792615	7311	4984477	0.0014667536834857499	Mycobacteroides abscessus
G011045155	7310	5118732	0.0014280880499311158	Rhizobium daejeonense
G019134555	7310	4406425	0.0016589412051719933	Rhodospirillum rubrum
G900104815	7310	8473801	0.0008626589177631148	Streptomyces misionensis
G000969445	7308	3499659	0.002088203450679052	Devosia chinhatensis
G003096175	7308	5695241	0.0012831766030621005	Clostridium drakei
G004349225	7307	6673433	0.0010949386919745804	Saccharopolyspora karakumensis
G002934625	7307	4618502	0.0015821147203140759	Kineococcus xinjiangensis
G000696185	7305	8174352	0.0008936488176677491	Kitasatospora cheerisanensis
G001245615	7304	6287477	0.001161674229583663	Mycolicibacterium neworleansense
G009749375	7304	3728805	0.001958804496346685	Agromyces italicus
G000987775	7304	4128604	0.001769120991017787	Arsukibacterium ikkense
G001041655	7303	29421	0.2482240576458992	Propionibacterium virus PHL070N00
G004801885	7302	4004309	0.0018235355962789085	Naasia lichenicola
G900130105	7302	5251780	0.0013903857358838337	Vibrio aerogenes
G000189775	7301	2534358	0.0028808084729939495	Thermoanaerobacterium xylanolyticum
G002217315	7301	5306296	0.001375912689378806	Flavobacterium hibernum
G014637405	7301	3911354	0.0018666170333853699	Ornithinibacillus halotolerans
G010093625	7299	33337586	0.0002189420673710448	Macroventuria anomochaeta
G013371215	7298	3349316	0.002178952359227974	Parasphingorhabdus flavimaris
G902833845	7295	6330588	0.0011523416150284935	Robbsia andropogonis
G011299575	7294	3697133	0.001972880066797705	Leucobacter viscericola
G900078685	7294	4850727	0.0015036921269739568	Mycolicibacter icosiumassiliensis
G000940805	7289	6475959	0.0011255475829911833	Gynuella sunshinyii
G000948175	7287	6705609	0.0010867021921498853	Bacillus alveayuensis
G018138715	7284	11878023	0.0006132333638350422	Streptomyces asiaticus
G001434735	7283	2448437	0.002974550703162875	Lentilactobacillus buchneri
G006740765	7282	4380285	0.0016624489045804097	Leisingera aquaemixtae
G016755895	7281	8654090	0.0008413362930128991	Streptomyces xanthophaeus
G000523455	7279	31374457	0.0002320040152408056	Bipolaris oryzae
G002078095	7279	5183084	0.0014043762362330999	Rhizobium rhizosphaerae
G000159315	7279	2723279	0.0026728807441323494	Lentilactobacillus hilgardii
G018380615	7278	5740411	0.0012678534690286113	Flavobacterium psychroterrae
G000953135	7277	4434930	0.0016408376231417407	Legionella fallonii
G014648255	7277	5655789	0.001286646301691948	Nocardioides albus
G901447495	7276	3299068	0.002205471363427489	Haloimpatiens lingqiaonensis
G002305895	7275	8973512	0.0008107193705207058	Corallococcus macrosporus
G000010305	7275	4636964	0.0015689144880141402	Gemmatimonas aurantiaca
G000425325	7272	2300253	0.0031613913773832704	Rathayibacter toxicus
G012641465	7272	4353882	0.0016702335984300908	Vibrio agarilyticus
G008802075	7272	1797218	0.004046253709900524	Campylobacter hyointestinalis
G002870965	7272	3276524	0.0022194252201418333	Tsuneonella flava
G019656095	7270	1923737	0.0037791028607340816	Leuconostoc rapi
G000225955	7268	4352825	0.0016697202391550315	Rhodospirillum rubrum
G900112335	7267	4977641	0.0014599285083034313	Tropicimonas isoalkanivorans
G000166135	7266	8815781	0.000824203777294377	Frankia inefficax
G003389495	7266	30690	0.2367546432062561	Lactococcus virus 96603
G002209125	7265	8935513	0.0008130478910388245	Nocardia brasiliensis
G008364795	7265	6755961	0.0010753466457251604	Azospirillum oryzae
G014640315	7264	5040436	0.0014411451707749092	Hymenobacter glacieicola
G013116705	7263	10269832	0.0007072170216611139	Corallococcus exercitus
G000938715	7259	11092591	0.0006544007617336653	Lachancea lanzarotensis
G006569205	7258	2938431	0.0024700256701620693	Ureibacillus terrenus
G006385675	7256	3685302	0.0019689024128823093	Maribrevibacterium harenarium
G014138605	7255	5029022	0.001442626419212324	Peribacillus huizhouensis
G003856495	7255	2751114	0.0026371135474575025	Staphylospora marina
G016767175	7255	2307997	0.0031434182973374748	Keratinibaculum paraultunense
G001484725	7254	4352446	0.0016666490520502724	Clostridium autoethanogenum
G017352135	7253	6423081	0.0011292088640949725	Rhizobium lentis
G016905005	7250	4845398	0.0014962651158893449	Dyella kyungheensis
G004798975	7249	3486262	0.0020793044240507456	Pseudofulvimonas gallinarii
G003992625	7247	4106956	0.0017645672366589757	Pelagibacterium lentulum
G009617585	7247	6115623	0.001184997832600211	Endobacterium cerealis
G900172275	7247	3412907	0.00212340975010453	Pseudooctadecabacter jejudonensis
G003007685	7246	3917796	0.001849509264903022	Marinobacter halophilus
G013390195	7245	62936835	0.00011511541690966824	Colletotrichum siamense
G900110205	7244	7069082	0.0010247440898266565	Rhizobium tibeticum
G003958635	7243	3107740	0.0023306325496984946	Altericroceibacterium xinjiangense
G009078285	7242	2880074	0.0025145187241716704	Bifidobacterium jacchi
G014638465	7241	3432942	0.0021092695419846885	Chishuiella changwenlii
G001735805	7241	9698948	0.0007465758142017052	Streptomyces fodineus
G004054105	7240	4062795	0.0017820244437634684	Gemmobacter intermedius
G900101865	7239	3524073	0.002054157220920225	Paracoccus isoporae
G000153185	7236	4526941	0.001598430374948558	Reinekea blandensis
G019703875	7235	2800413	0.002583547498172591	Methyloradius palustris
G000008325	7235	3304561	0.0021893982286905886	Methylococcus capsulatus
G000149985	7235	37998405	0.00019040272874611448	Pyrenophora tritici-repentis
G014396165	7233	2217552	0.003261704798805169	Erysipelothrix inopinata
G003003155	7231	3799844	0.0019029728588857858	Flavobacterium granuli
G017565705	7228	3306808	0.0021857936717220956	Leucobacter ruminantium
G019739075	7227	6607594	0.0010937415343618268	Mycolicibacterium farcinogenes
G007858445	7227	4815420	0.0015008036682158566	Tsukamurella sputi
G900105695	7227	10769752	0.00067104609279768	Streptomyces melanosporofaciens
G000454025	7226	10246864	0.0007051913639138764	Amycolatopsis mediterranei
G001404155	7224	2889709	0.0024999056998472858	Nereida ignava
G009674815	7223	5020222	0.0014387809941472708	Flavobacterium resistens
G001685485	7223	4305801	0.0016775043714282198	Formosa haliotis
G014698505	7222	8873544	0.0008138800010458054	Nostoc foliaceum
G904424705	7219	4777706	0.0015109761881538964	Rossellomorea arthrocnemi
G000495775	7219	5009524	0.001441055078286879	Asticcacaulis benevestitus
G003429285	7218	4440293	0.001625568402805851	Salinimonas sediminis
G000772935	7217	4565750	0.001580682253737064	Lysinibacillus boronitolerans
G014200435	7217	8529911	0.0008460815124565778	Sphaerisporangium krabiense
G001544455	7216	6875931	0.0010494578843214105	Caballeronia sordidicola
G000067165	7214	13033779	0.0005534849102474424	Sorangium cellulosum
G019263705	7213	6306009	0.0011438296393170386	Pseudonocardia abyssalis
G001634385	7213	3175484	0.0022714647593878603	Rathayibacter tanaceti
G014699135	7213	3898226	0.0018503288418885923	Undibacterium aquatile
G001404195	7212	4050287	0.0017806145589189112	Phaeobacter italicus
G004349135	7210	4030515	0.0017888532854982552	Flavobacterium sandaracinum
G003344535	7209	2703909	0.002666140021724104	Exiguobacterium flavidum
G014138855	7209	8564234	0.000841756542383125	Streptomyces murinus
G000239035	7209	5048427	0.0014279695437806668	Mycobacteroides abscessus
G015160855	7207	9959088	0.0007236606404120538	Streptomyces ferrugineus
G003585325	7206	2735424	0.0026343265248824316	Staphylococcus delphini
G000024345	7205	7579488	0.0009505919133324045	Kribbella flavida
G000837965	7204	28451	0.25320726863730625	Lactococcus virus sk1
G001886435	7204	4652234	0.0015485033641901933	Alteromonas mediterranea
G000743945	7203	1959069	0.003676746454565919	Basilea psittacipulmonis
G003985145	7201	7123063	0.0010109415008683765	Rhizobium anhuiense
G001027285	7201	12489432	0.0005765674531876229	Archangium gephyra
G016747875	7200	2849966	0.0025263459283373906	Succinivibrio dextrinosolvens
G003352165	7199	4037671	0.0017829585421892968	Acidibrevibacterium fodinaquatile
G003946045	7199	3111630	0.00231357841388597	Levilactobacillus mulengensis
G016031615	7197	7809670	0.0009215498222075965	Streptomyces pactum
G004134805	7195	3857203	0.0018653412848636693	Agromyces atrinae
G013868155	7194	3270548	0.002199631376760103	Aeromicrobium phoceense
G014641555	7194	6503845	0.0011061149212504295	Paenibacillus radicis
G003966145	7191	4349814	0.0016531741357216653	Lysinibacillus telephonicus
G000220705	7190	7137891	0.001007300335631351	Streptomyces xinghaiensis
G006717045	7189	8279262	0.0008683141081898362	Pseudonocardia cypriaca
G004115155	7189	6139930	0.0011708602541071315	Granulicella sibirica
G000771125	7186	2140872	0.003356576198857288	Bifidobacterium asteroides
G003585765	7185	4974817	0.0014442742315948507	Pontibacter actiniarum
G900141825	7184	3422044	0.002099330107970558	Pseudobutyrivibrio xylanivorans
G002564045	7184	6856310	0.0010477939299710778	Amycolatopsis sulphurea
G008704935	7183	7673509	0.0009360776145567823	Streptomyces vinaceus
G005925325	7182	4618830	0.0015549392378589382	Pedobacter helvus
G011008805	7180	5156042	0.0013925410227457419	Margalitia shackletonii
G004959935	7178	3973934	0.0018062705621180422	Rhodobacter xinxiangensis
G001591905	7176	1996967	0.003593449466115364	Ligilactobacillus ruminis
G002245535	7175	5497552	0.0013051263544210222	Mycobacterium lehmannii
G000173415	7175	4030906	0.0017799968543052108	Providencia alcalifaciens
G016919005	7174	4897837	0.0014647282055323604	Desulfopila inferna
G000479045	7174	3071708	0.00233550845327746	Cetobacterium somerae
G015473105	7171	6865932	0.0010444321324475686	Paenibacillus glycanilyticus
G000974425	7170	7029352	0.001020008672207623	Spirosoma radiotolerans
G000376825	7169	3574832	0.0020054089255103456	Demetria terragena
G000264805	7166	3699609	0.0019369614464663698	Edwardsiella tarda
G009827615	7165	2934257	0.0024418447327551746	Allopontixanthobacter confluentis
G001434135	7164	3008635	0.0023811462673272096	Lentilactobacillus kisonensis
G017837635	7163	3683628	0.001944550318327475	Frateuria flava
G015352445	7163	4752323	0.001507262869127372	Nocardioides agariphilus
G003025115	7161	33225801	0.00021552527808133204	Trichoderma citrinoviride
G002954545	7160	3635700	0.001969359408091977	Psychrosphaera saromensis
G005795905	7158	9010486	0.0007944077600253749	Streptomyces marianii
G001938935	7157	5392626	0.0013271827120961105	Rhizobium oryzae
G005405485	7155	4747182	0.0015072099616151224	Enterococcus hulanensis
G002864685	7154	4101747	0.001744134877163316	Alcanivorax mobilis
G900105055	7154	9047288	0.0007907341957059397	Amycolatopsis lurida
G014635985	7153	2686927	0.002662148990277741	Enterococcus alcedinis
G000430705	7152	4586760	0.0015592705962378672	Arthrobacter castelli
G000384215	7151	9811274	0.0007288553963532157	Amycolatopsis alba
G003992665	7149	3843554	0.001859997283763933	Pelagibacterium montanilacus
G014284365	7149	4073093	0.0017551772080824082	Undibacterium rugosum
G015645455	7148	8205518	0.0008711211163024686	Streptomyces olivaceus
G004795745	7148	2526732	0.0028289505970558017	Vagococcus silagei
G000971295	7147	3860704	0.0018512167728994505	Devosia epidermidihirudinis
G000421565	7147	4304576	0.0016603261273584204	Agromyces subbeticus
G017876235	7147	8588732	0.000832136804361808	Streptomyces cinnamonensis
G013283645	7145	7428931	0.0009617803692078982	Ensifer psoraleae
G014502795	7144	4152239	0.001720517532829878	Heliobacterium chlorum
G000763095	7143	5360619	0.0013324953704040522	Actinopolyspora erythraea
G016653375	7143	5106136	0.0013989051603795905	Rhodobium orientis
G000401415	7142	3799208	0.0018798654877542897	Elizabethkingia meningoseptica
G002148795	7141	3844281	0.001857564522468571	Oceanibaculum nanhaiense
G009696165	7141	2826849	0.002526134222238259	Stecheria intestinalis
G014202205	7139	3253190	0.00219446143631328	Pacificimonas flava
G016756995	7139	2748785	0.0025971474669717713	Companilactobacillus zhachilii
G000427665	7139	5698450	0.0012527968131684933	Geminicoccus roseus
G001437205	7137	2087589	0.0034187763970781604	Lactobacillus selangorensis
G001006285	7136	3563297	0.002002639690152126	Paraclostridium benzoelyticum
G018221685	7135	2048999	0.0034821881318634123	Bombella apis
G001894825	7133	9732815	0.0007328814942028591	Rhodococcus jostii
G009711205	7132	5372287	0.0013275537959904226	Paracoccus litorisediminis
G014931075	7132	1725273	0.004133838528742988	Campylobacter peloridis
G002909415	7131	4250116	0.0016778365578727734	Arthrobacter glacialis
G002014975	7129	2756847	0.002585925152901122	Moraxella bovis
G000155475	7123	2215450	0.003215148164029881	Helicobacter cinaedi
G002901905	7121	2052903	0.003468746453193356	Staphylococcus muscae
G000347635	7119	5413691	0.0013149993230127098	Paraglaciecola psychrophila
G900460065	7117	8530070	0.0008343425083264264	Streptomyces griseus
G004348445	7117	6009824	0.001184227691193619	Saccharopolyspora aridisoli
G001571045	7115	3039444	0.0023408886625317	Curtobacterium ammoniigenes
G014639795	7115	4449993	0.0015988789195848173	Gordonia jinhuaensis
G000600335	7114	4924337	0.0014446614843785061	Rubellimicrobium mesophilum
G002902785	7113	2755597	0.002581291821699617	Staphylococcus delphini
G008064995	7112	8364802	0.0008502293299949001	Streptomyces rochei
G000477435	7111	2991840	0.0023767982245039843	Candidatus Symbiobacter mobilis
G016110345	7111	2305359	0.0030845521239858953	Fluviibacter phosphoraccumulans
G016908715	7110	1925367	0.0036928024631148245	Leuconostoc rapi
G014486675	7110	3461906	0.002053781933998208	Flavobacterium macrobrachii
G001013905	7109	8122531	0.0008752198052552831	Streptomyces leeuwenhoekii
G900323885	7106	13560481	0.000524022709813907	Actinomadura parvosata
G016755855	7105	9047440	0.0007853050144571282	Streptomyces nojiriensis
G001267695	7105	4039940	0.0017586894854874082	Bacillus velezensis
G016918095	7105	4257513	0.0016688146342712282	Nakamurella flavida
G014621695	7104	8354750	0.0008502947425117448	Streptomyces xanthii
G002895945	7102	2847042	0.0024945188725701973	Lysobacter silvestris
G900109605	7102	5389808	0.001317672169398242	Rhizobium oryzae
G000186265	7101	4888353	0.0014526365014965164	Cellulophaga algicola
G003789055	7101	4353499	0.0016311017873209572	Histidinibacterium lentulum
G002368075	7100	5610011	0.0012655946663919198	Sphaerospermopsis kisseleviana
G012163135	7099	5306694	0.0013377443658895726	Roseomonas oryzicola
G900172365	7093	4133263	0.0017160775880944426	Roseovarius gaetbuli
G009664385	7089	2494139	0.0028422634023204	Chryseoglobus frigidaquae
G001982615	7089	6261782	0.0011321058446301707	Roseomonas deserti
G002086525	7085	5062301	0.0013995611876891556	Mycobacteroides abscessus
G001547995	7084	3198265	0.0022149509187012334	Asaia bogorensis
G003074055	7083	7641029	0.0009269693911644623	Streptomyces nigra
G000223845	7082	14018430	0.0005051920935511323	Gregarina niphandrodes
G004343305	7081	3453227	0.0020505457648744203	Pseudofulvimonas gallinarii
G000863945	7080	7906	0.8955223880597015	Alphapapillomavirus 9
G014884995	7076	2092090	0.003382263669345009	Spirabiliibacterium pneumoniae
G000971135	7075	2985185	0.0023700373678683232	Demequina phytophila
